timestamp,place_name,place_type,place_id,live_popularity
2025-12-30 01:44:30,Avrora,movie_theater,ChIJ_ZapuQoRNEQR9pDiisujyv0,0
2025-12-30 01:44:31,Milan,bar,ChIJA8O83eYPNEQRxdsKxICqKHw,0
2025-12-30 01:44:31,Beer card,bar,ChIJZSP9A1RShUQR2TbjDWpiNic,0
2025-12-30 01:44:32,Beer card,bar,ChIJK7o-QAFThUQRLD7M0esot_8,0
2025-12-30 01:44:32,Bar Zero,bar,ChIJn1YTERBThUQRDv2pw-i-Ck8,0
2025-12-30 01:44:33,"Garin, dj bar",night_club,ChIJWf3BL7sRNEQRprlb-kJZSsI,0
2025-12-30 01:44:34,Pivnaya Karta,bar,ChIJMVEFaq4RNEQR1FvMPV1Pxpw,0
2025-12-30 01:44:34,Pivnaya Karta,bar,ChIJH7b-zDYQNEQROSRl1kWfVDg,0
2025-12-30 01:44:35,Sauna Berloga,night_club,ChIJBzc_y0UQNEQRO2ZS7blu3tA,0
2025-12-30 01:44:35,ФИТНЕС МАСТЕР Ленинский,gym,ChIJT977GKwRNEQRvSbEMQMdpNY,0
2025-12-30 01:44:36,"SPORT FITNESS CLUB ""ALL DAY""",gym,ChIJH4HmYakRNEQR8IaAUi5tobQ,0
2025-12-30 01:44:36,Sauna Parus,gym,ChIJ4yVWAQVThUQRlUQcV6O4gN8,0
2025-12-30 01:44:37,"Center for Effective Physical Education ""Fizkult""",gym,ChIJjajKxNsPNEQRTx0D606e4ow,0
2025-12-30 01:44:38,Molodezhnyy Sportivnyy Tsentr,gym,ChIJZSIS9LIRNEQRsP8EC9j8tB0,0
2025-12-30 01:44:38,Nord Rusich,gym,ChIJJfFDaa4RNEQRMthBosyU8-k,0
2025-12-30 01:44:39,Siti Gurme,bakery,ChIJIUw4FLcRNEQRs5tRyI8gFBw,0
2025-12-30 01:44:40,City Gourmet,bakery,ChIJVdmvcaURNEQRtyiFWYJazkI,0
2025-12-30 01:44:40,Belaya Vezha,bakery,ChIJHXE8RFFShUQRPwHLICoJXgQ,0
2025-12-30 01:44:41,Viktoriya,bakery,ChIJBejqa6gRNEQRv56Yq__-7xE,0
2025-12-30 01:44:42,Slegka Ne Zamuzhem,adventure_sports_center,ChIJtXSRcogPNEQRRxCvlSs3iwY,0
2025-12-30 01:44:42,Кружка,bar,ChIJPbxvJX4FNEQRg_r6vt0CpiM,0
2025-12-30 01:44:43,Ryazhenka,restaurant,ChIJWbzGMX4FNEQRwVS_gtSGJnU,0
2025-12-30 01:44:44,Mirage Cinema,movie_theater,ChIJUzWpJX4FNEQRrj2-F5lI9P4,0
2025-12-30 01:44:44,Gala,cafe,ChIJA8O83eYPNEQRiV3PpFXVTqY,0
2025-12-30 01:44:45,U Matveya,cafe,ChIJ6RJdvl4FNEQR_zvSJthW-UI,0
2025-12-30 01:44:45,Shtolle,bakery,ChIJrylgV84PNEQRGGyhRdcjgo0,0
2025-12-30 01:44:46,Dodo Pizza,restaurant,ChIJsbpVhEUPNEQReK4ApKAaMKU,0
2025-12-30 01:44:47,Pitstseriyka,bakery,ChIJiZf-TTMPNEQRdpUPCj8sDm0,0
2025-12-30 01:44:47,Golden creek,restaurant,ChIJocylloEFNEQRKJdBVz3zSOI,0
2025-12-30 01:44:48,Zam-Zam,cafe,ChIJOYKlclMPNEQRbFr1GJ_x_k8,0
2025-12-30 01:44:48,Шаверма Craft,restaurant,ChIJkQs7jp4FNEQRy-h0Hi5rnGg,0
2025-12-30 01:44:49,Mbuk Tsentral'naya Detskaya Biblioteka G. Murmanska,library,ChIJ0Yo9o30FNEQRAYPPFDB_g88,0
2025-12-30 01:44:51,Central City Library in Murmansk,library,ChIJB7PtLoEPNEQRYt9UZ1x1BhY,0
2025-12-30 01:44:51,Bookvoed,book_store,ChIJyStXJX4FNEQRn6RUhno4xuw,0
2025-12-30 01:44:52,Germes,adventure_sports_center,ChIJA8O83eYPNEQRBWRMmzn_EQs,0
2025-12-30 01:44:53,Severnoye Nagornoye,movie_theater,ChIJ67D5EEFOhUQR2ZOT0bqcRXQ,0
2025-12-30 01:44:53,Zhemchug,shopping_mall,ChIJ50cOsPQPNEQR-x0KemlTIkY,0
2025-12-30 01:44:54,"Trts ""Forum""",shopping_mall,ChIJKwek-2IFNEQR8vUOZMCm1Qs,0
2025-12-30 01:44:55,Yelan,shopping_mall,ChIJJ3RDkvIPNEQRYJ6TvTyhTqw,0
2025-12-30 01:44:55,Tts Flagman,shopping_mall,ChIJX7qP_JMFNEQRRKyMzlqFMho,0
2025-12-30 01:44:56,Auto + Citigid program and navigators,shopping_mall,ChIJQ44wlp0PNEQR14mAXohU6bU,0
2025-12-30 01:44:56,Krokus,shopping_mall,ChIJNXgLC_MPNEQRiJSSd_hdT4E,0
2025-12-30 01:44:57,Praga,adventure_sports_center,ChIJA8O83eYPNEQRd9em-H5ZAyU,0
2025-12-30 01:44:58,Pilgrim Brewery,adventure_sports_center,ChIJA8O83eYPNEQRUZ__ifTnbes,0
2025-12-30 01:44:58,Sushi Shop,restaurant,ChIJzcwBvIAPNEQRG6QfrgDCUdE,0
2025-12-30 01:44:59,Sushi Wok,restaurant,ChIJoeYKBUVOhUQRhAc6D6qH4uo,0
2025-12-30 01:45:00,Kommunalka,night_club,ChIJlwOHGYQFNEQRPrII6iHmqEQ,0
2025-12-30 01:45:00,Adellise,restaurant,ChIJkUzPR4QFNEQRdZgxs8s_oxc,0
2025-12-30 01:45:01,Tzarskaya Okhota,restaurant,ChIJESMH1ogPNEQRcjyvhio1viM,0
2025-12-30 01:45:02,"Panoramic restaurant ""The Yegorycha""",restaurant,ChIJWXHwlF4FNEQRXnntDRQ4mKQ,0
2025-12-30 01:45:03,Burger King,restaurant,ChIJ7xtOw1wFNEQRwiAaRwW8SWc,0
2025-12-30 01:45:04,Sushi,restaurant,ChIJ5acCczIQNEQRQ99RTBwCVZg,0
2025-12-30 01:45:04,Вкусно — и точка,restaurant,ChIJNy-lM2QFNEQRWK9vLnecnCk,0
2025-12-30 01:45:05,Sushi Beri,restaurant,ChIJT4iAl9ERNEQRBASze0j-PIk,0
2025-12-30 01:45:06,Kruzhka,night_club,ChIJgXNkcogPNEQReytBCr9yQnc,0
2025-12-30 01:45:06,Shashlyk Mashlyk,restaurant,ChIJ67aKG14FNEQRsDzxyMLRShs,0
2025-12-30 01:45:07,Discovery,adventure_sports_center,ChIJWxyfwYEFNEQReaEctK3AWZg,0
2025-12-30 01:45:07,Nord Star Ski Complex / Recreation,adventure_sports_center,ChIJA8O83eYPNEQRediegJRpa-I,0
2025-12-30 01:45:08,"Otel' ""Ogni Murmanska""",adventure_sports_center,ChIJ6RJdvl4FNEQRSUxlWLHbXfw,0
2025-12-30 01:45:08,Commune Hostel,adventure_sports_center,ChIJF8xpANoPNEQRjt1c21a9WuA,0
2025-12-30 01:45:09,Детская городская поликлиника № 4,adventure_sports_center,ChIJA8O83eYPNEQRa8T7Hlfdmw4,0
2025-12-30 01:45:09,Notarius,adventure_sports_center,ChIJA8O83eYPNEQRUjkWa5M2hN8,0
2025-12-30 01:45:10,Avtoplyus,adventure_sports_center,ChIJPeB3lp0PNEQRu0UPoMeDFng,0
2025-12-30 01:45:11,Post of Russia,adventure_sports_center,ChIJ6Sv47X8PNEQR2bKiCSDc9Mw,0
2025-12-30 01:45:11,Promtekhkontrakt,adventure_sports_center,ChIJA8O83eYPNEQRRX9ESsR1UUw,0
2025-12-30 01:45:12,Megafon,adventure_sports_center,ChIJo5JCk4APNEQRzMrdZ45Ogjc,0
2025-12-30 01:45:12,Lyuks,adventure_sports_center,ChIJA8O83eYPNEQRRBcLpBpPUKU,0
2025-12-30 01:45:13,Tsentr Medtekhniki,adventure_sports_center,ChIJO8O83eYPNEQRCa3ad8R-Ggg,0
2025-12-30 01:45:13,Kodak,adventure_sports_center,ChIJfaampoAPNEQR9s5FhxkWmzI,0
2025-12-30 01:45:14,"""Domiki U Foruma""",park,ChIJz-RCABVOhUQRc8aREPRb79E,0
2025-12-30 01:45:15,Fontan,park,ChIJ-XoMUIsPNEQRUTNqPQWKj60,0
2025-12-30 01:45:15,Skameyka Vlyublonnykh,park,ChIJxT3kT4sPNEQR7pOpRjT6eEM,0
2025-12-30 01:45:16,Kronverk Cinema Forum,movie_theater,ChIJjVLe7OYPNEQR_ntQmglofzM,0
2025-12-30 01:45:16,Penal'ti,bar,ChIJq6rqwX0FNEQRvaICMZN7o_A,0
2025-12-30 01:45:17,Gubernskiy,bar,ChIJcShm-YAFNEQRpBUAVbakhqQ,0
2025-12-30 01:45:17,Česká Piwnica,bar,ChIJD76usfQPNEQRn1EiecFcVt8,0
2025-12-30 01:45:18,Mazhor,bar,ChIJHZ0dZ38PNEQR6dCdQcYi4xw,0
2025-12-30 01:45:19,Chill out,bar,ChIJcRpvn4sPNEQRffZ_K9R7Nqw,0
2025-12-30 01:45:19,Pyatnitsa,bar,ChIJjSq3X48FNEQRiw7FWEqmK2c,0
2025-12-30 01:45:20,Khmel'naya Mel'nitsa,bar,ChIJV_hD248FNEQRlmFqDEsPIiw,0
2025-12-30 01:45:20,Bar Bir Fish,bar,ChIJt9Lnig8PNEQRli17PuYmysE,0
2025-12-30 01:45:21,Noch',night_club,ChIJJ7NHNpEFNEQRpbegxcPA668,0
2025-12-30 01:45:22,"Тренажёрный зал ""Steel Life""",gym,ChIJiW48UH8PNEQRTn1fdqD6JOI,0
2025-12-30 01:45:22,Фитнес Мастер Первомайский,gym,ChIJravPloEFNEQRiciKRJcqYaE,0
2025-12-30 01:45:23,"""Fresh Life"" fitness club",gym,ChIJy-zDOIEFNEQRsqbY4_Hugio,0
2025-12-30 01:45:23,"Stadion ""Yunost'""",gym,ChIJYQ8vTIQFNEQRGyaKCt9KYcs,0
2025-12-30 01:45:24,Omega fitness,gym,ChIJA8O83eYPNEQRs3QgGI9smKE,0
2025-12-30 01:45:25,"Тренажерный зал ""Classic GYM""",gym,ChIJfVw09roRNEQR5sTdW2DYSXQ,0
2025-12-30 01:45:25,"""Energy Port"" Fitness Centre",gym,ChIJ3d8eF4QFNEQRI2Rt72CYAbo,0
2025-12-30 01:45:26,sports complex,gym,ChIJF_EGe4sPNEQR_br46CCyMq4,0
2025-12-30 01:45:26,"CrossFit, КФМ Murmansk Functional Training",gym,ChIJH-8Io10PNEQRDeaEoj4FJ9s,0
2025-12-30 01:45:27,Lakomka,bakery,ChIJo5JCk4APNEQRHwkGsQtt7Tk,0
2025-12-30 01:45:28,Merry baker,bakery,ChIJE-cDAQVOhUQRK2WBztOM0Og,0
2025-12-30 01:45:28,Testu Mesto,bakery,ChIJjYjXkvIPNEQRRkPgYvpm_lg,0
2025-12-30 01:45:29,"Stadium ""Icicle""",stadium,ChIJ-XHJZocPNEQRkEfRO4U1dSI,0
2025-12-30 02:35:12,Tea spoon,restaurant,ChIJAdxF_SkQNEQRVpGKVrKMY2U,0
2025-12-30 02:35:12,M-Klub,bar,ChIJBWEhAyoQNEQR0_k-KwKfRsE,0
2025-12-30 02:35:13,Vkusnoochen',cafe,ChIJXc4MuSsQNEQR7dNGzoe3veI,0
2025-12-30 02:35:13,Рюмочная N° 1,cafe,ChIJH09FDNYPNEQRJonBYtKcOx8,0
2025-12-30 02:35:14,White Rabbit,bakery,ChIJUUuUHikQNEQRs2uwXA0V0io,0
2025-12-30 02:35:15,Yunost',cafe,ChIJWcLovNoPNEQRAxzl61h9Mvg,0
2025-12-30 02:35:15,Lavka Moroshka,cafe,ChIJ66WGqNcPNEQR4OP6JvHuWMI,0
2025-12-30 02:35:16,Yunost',cafe,ChIJaSRcRBFShUQRTSWXRNJaPEE,0
2025-12-30 02:35:17,Shtolle,bakery,ChIJlceuURVShUQREIM-nzI3Y-s,0
2025-12-30 02:35:18,"Тундра, Grill & Bar",bar,ChIJT8zUHCcQNEQROOKYAUCVqvU,0
2025-12-30 02:35:18,Pivlyandiya,bar,ChIJB3pwnS0QNEQR4vTr5yb8X94,0
2025-12-30 02:35:19,Gray Goose,bar,ChIJPW7avdAPNEQRvsTcnwNdwV4,0
2025-12-30 02:35:20,Briz,cafe,ChIJt8Z1tTIQNEQR47kkDKisP3E,0
2025-12-30 02:35:20,Pizza 51,bar,ChIJ6eIL8yQQNEQRJfyO22Au3vc,0
2025-12-30 02:35:21,Sim-Sim,bar,ChIJA8O83eYPNEQR99zp_37h8BA,0
2025-12-30 02:35:21,Chinar,bar,ChIJA8O83eYPNEQRqDkBr66GyGA,0
2025-12-30 02:35:22,Elmin,cafe,ChIJvarOph8QNEQRd2SzdBp05_M,0
2025-12-30 02:35:22,Ilmin,bar,ChIJswWoVgVShUQRhTx6PPUYNeM,0
2025-12-30 02:35:23,Пиццерийка,restaurant,ChIJPYRknMMPNEQRPzZg4i6oLNs,0
2025-12-30 02:35:24,Gradusy,bar,ChIJf41uEzUQNEQRGxLOgmBlfdw,0
2025-12-30 02:35:25,Bondzhorno,restaurant,ChIJA8O83eYPNEQR2S2F19XxraE,0
2025-12-30 02:35:25,Delicafe,cafe,ChIJ0zwfKioQNEQRMYrpM4r_Qxc,0
2025-12-30 02:35:26,Five corners,cafe,ChIJqfQ8EBRShUQRQO2aG4FdIig,0
2025-12-30 02:35:26,Start-up Cafe Murmansk,cafe,ChIJjax-5SkQNEQRXmO9YVcd97o,0
2025-12-30 02:35:27,Pelmen house,cafe,ChIJa8krFSoQNEQRnrDg6WjIt5E,0
2025-12-30 02:35:27,Coffee Like,cafe,ChIJpUkh5CkQNEQR4et76lqrFAI,0
2025-12-30 02:35:28,Kafe-Bistro Tsentral'noye,cafe,ChIJGWl-ENkRNEQRgvDlZyARF_M,0
2025-12-30 02:35:29,Mama mia,cafe,ChIJVVVVVdYPNEQRAPIx-WSXvds,0
2025-12-30 02:35:29,Pel'mennaya,cafe,ChIJh71ztysQNEQRIOcUNEA2wxk,0
2025-12-30 02:35:30,Murmansk Regional Children and Youth Library,library,ChIJp-5hgCgQNEQRPO5M0RHOih8,0
2025-12-30 02:35:31,Murmansk Regional Universal Scientific Library,library,ChIJAZh5jCgQNEQRD9AX09HlnPE,0
2025-12-30 02:35:31,Marusya,book_store,ChIJZ5fmdS4QNEQRVYLagCHEWgE,0
2025-12-30 02:35:32,Internet Bookshop Labyrinth,book_store,ChIJHzbzCNcPNEQR3hBVf1H5XPY,0
2025-12-30 02:35:32,Irrion,book_store,ChIJL7qxbcIPNEQRQKqXR-WE2DA,0
2025-12-30 02:35:33,Knizhnyy Magazin Globus,book_store,ChIJi1sx2tAPNEQR7Ce64vCQ9w8,0
2025-12-30 02:35:34,Bookvoed,book_store,ChIJWaf1zNoPNEQRY0KW1R5hsmc,0
2025-12-30 02:35:34,Book world,book_store,ChIJhbNiKcMPNEQRQW5o4jiE6hY,0
2025-12-30 02:35:35,Book World,book_store,ChIJA8O83eYPNEQRLm645c7MHww,0
2025-12-30 02:35:36,Serenity Сomiсs,book_store,ChIJUVptwGwPNEQR7zepmPeQsSE,0
2025-12-30 02:35:36,"Mbuk ""Vystavochnyy Zal G. Murmanska""",art_gallery,ChIJq_YFlS0QNEQRw1pihYjTQhs,0
2025-12-30 02:35:37,Muzey Istorii Murmanskogo Morskogo Torgovogo Porta,museum,ChIJj4iwvtQRNEQR7cgon0Ck7DE,0
2025-12-30 02:35:38,Murmanskiy Oblastnoy Khudozhestvennyy Muzey,museum,ChIJA8O83eYPNEQR9tycynax4oM,0
2025-12-30 02:35:38,"Muzey Zanimatel'nykh Nauk ""Fokus""",museum,ChIJAZh5jCgQNEQR2YFM5-mDwhc,0
2025-12-30 02:35:39,Murmanskiy Oblastnoy Krayevedcheskiy Muzey,museum,ChIJ8ZZPxi4QNEQRP2MYfHv2zs4,0
2025-12-30 02:35:40,Lenin,museum,ChIJeU8UJNURNEQR28Gq7izw4Zk,0
2025-12-30 02:35:40,Dom Remesel Murmanskogo Oblastnogo Khudozhestvennogo Muzeya,museum,ChIJuz8PLtoPNEQRwn-36LV7jQk,0
2025-12-30 02:35:41,Muzey Boyevoy Slavy,museum,ChIJX5riU0BShUQRs5XAVSrjOQA,0
2025-12-30 02:35:42,Abram Mys,museum,ChIJZ4YShsQPNEQR96W2PDJqhhY,0
2025-12-30 02:35:42,Murmanskiy Oblastnoy Krayevedcheskiy Muzey,museum,ChIJA8O83eYPNEQRmjin2JkQwo4,0
2025-12-30 02:35:43,Ametist,shopping_mall,ChIJ_xdsvtAPNEQRjZ4UtM1aPu0,0
2025-12-30 02:35:43,Mirazh,shopping_mall,ChIJA8O83eYPNEQRkRxlznWmm54,0
2025-12-30 02:35:44,Tsentral'nyy,shopping_mall,ChIJA8O83eYPNEQRX2A1PXheKPc,0
2025-12-30 02:35:45,Dom Torgovli,shopping_mall,ChIJ6TiBdCkQNEQRNNRGBPIWV0E,0
2025-12-30 02:35:45,Yavr,shopping_mall,ChIJj85MIyoQNEQRc_qAcwaUxVc,0
2025-12-30 02:35:46,Arbat,shopping_mall,ChIJCXWCcdYPNEQRT1A1pJRuYis,0
2025-12-30 02:35:47,Pioner,shopping_mall,ChIJf7PiFBFShUQReW-_q6obK_E,0
2025-12-30 02:35:47,Zabota,shopping_mall,ChIJLyJcERFShUQRQkfUyvzE-DA,0
2025-12-30 02:35:48,Alina,shopping_mall,ChIJ6V8YQBFShUQRDUkb3qu-Kio,0
2025-12-30 02:35:49,Sokol,shopping_mall,ChIJf0H5_w9ShUQRLwpmNb20Dl0,0
2025-12-30 02:35:49,"HI,POOH",shopping_mall,ChIJAdKFydoPNEQRtdCur16lip0,0
2025-12-30 02:35:50,Elektron,shopping_mall,ChIJdYPIVNsPNEQRnrCmwF-28Mk,0
2025-12-30 02:35:50,Liga,shopping_mall,ChIJc__ETMMPNEQRb0-2UBVZNBQ,0
2025-12-30 02:35:51,Shou-Tekhnologii,shopping_mall,ChIJJRtIz9APNEQRMu-6XcyAFIk,0
2025-12-30 02:35:52,Taganka,shopping_mall,ChIJndJHRQBShUQRWLrMIEcjyNc,0
2025-12-30 02:35:52,Ekvator,shopping_mall,ChIJ1br5ABRShUQR4eMEZRn95d4,0
2025-12-30 02:35:53,Moisey,shopping_mall,ChIJG3Y8FRRShUQR8eN8nGCHNPg,0
2025-12-30 02:35:53,Aleks,shopping_mall,ChIJS3SoVhFShUQR6_6dSKdvamw,0
2025-12-30 02:35:54,Metro 2,shopping_mall,ChIJr3REbdYPNEQRdCNVpEgxB8I,0
2025-12-30 02:35:55,Modnyy Brend,shopping_mall,ChIJ-UpTkCsQNEQRxbyS9FGos50,0
2025-12-30 02:35:55,Chayka,shopping_mall,ChIJEeZnFBRShUQRzgGInHTLxE8,0
2025-12-30 02:35:56,Dzerzhinskiy,shopping_mall,ChIJJQn1LtcPNEQRtpNG-XrVq2M,0
2025-12-30 02:35:56,Lyumin,shopping_mall,ChIJz5uy39kPNEQRMAURXW8uupQ,0
2025-12-30 02:35:57,"""Al'batros-Dekor""",shopping_mall,ChIJKeUVJF4PNEQRG1ftutWDqLM,0
2025-12-30 02:35:58,"Рюкзаки Dakine,Чемоданы , Дорожные сумки",shopping_mall,ChIJz6lO_yYQNEQRMT-6By4Km1U,0
2025-12-30 02:35:59,Rus',shopping_mall,ChIJi0LNjNAPNEQRCV3MGIlJw4g,0
2025-12-30 02:35:59,Murmansk Mall,shopping_mall,ChIJRYnlq9oPNEQRoTpNgjJRNis,0
2025-12-30 02:36:00,"Murmansk Moll, Okey",shopping_mall,ChIJC4NIHNAPNEQR2KSCXdsvD2w,0
2025-12-30 02:36:00,Kruzhka,adventure_sports_center,ChIJA8O83eYPNEQRJqoNvwiLFJo,0
2025-12-30 02:36:01,Sushi-Bar Kay,restaurant,ChIJA8O83eYPNEQRbMOcoEwLYvY,0
2025-12-30 02:36:02,Stopka,bar,ChIJA8O83eYPNEQR9G-9fHngD6k,0
2025-12-30 02:36:02,Arktika,restaurant,ChIJd3NMhykQNEQRgPXnJVtRB3Q,0
2025-12-30 02:36:03,Terrasa,restaurant,ChIJTyYZFRRShUQR87Y3VhUUwJY,0
2025-12-30 02:36:03,Cherchill',bar,ChIJIx79iNYPNEQRutPvURV0w1M,0
2025-12-30 02:36:04,Northern Bakeries,restaurant,ChIJX61JUBBShUQRdNeoB9Yi8Uw,0
2025-12-30 02:36:04,Fortuna,restaurant,ChIJe84eAEBShUQRGhpSSEwi9pw,0
2025-12-30 02:36:05,Amigos bar&grill,bar,ChIJPwwsfi4QNEQRwTBcV2klkQU,0
2025-12-30 02:36:06,Kruzhka,bar,ChIJ9Z0KvtAPNEQRC5YoLe-zq_U,0
2025-12-30 02:36:06,Nevod,bar,ChIJYwAJVQVShUQRcM-Z7DHX8_g,0
2025-12-30 02:36:07,Sushi Wok,restaurant,ChIJN1esagVShUQRLm_HQOlBwyE,0
2025-12-30 02:36:08,Staryy Tomas,restaurant,ChIJe1JJEAVShUQR5DBYYMbu_D8,0
2025-12-30 02:36:08,FARFOR,restaurant,ChIJ0yhJIzAQNEQRSKPotMNZy-w,0
2025-12-30 02:36:09,Kruzhka,restaurant,ChIJCQpdvt4PNEQR59VD6Qg3C-w,0
2025-12-30 02:36:09,"""Tri Shefa""",restaurant,ChIJ7esVJsMPNEQRMQQFeQDJTM0,0
2025-12-30 02:36:10,Sushi-Market,restaurant,ChIJRYnlq9oPNEQR5kBrCw43PZU,0
2025-12-30 02:36:11,Shury-Mury,night_club,ChIJ-789BQFShUQRCpHO1xhcToM,0
2025-12-30 02:36:11,Russkiye Bliny,restaurant,ChIJA8O83eYPNEQR5ZDBuiiDILA,0
2025-12-30 02:36:12,Restoran Kinza Maniya,bar,ChIJl2n-rtcPNEQRAXYNe_cP7Ms,0
2025-12-30 02:36:13,Fresh,bar,ChIJA8O83eYPNEQRwV_ecoXgBFw,0
2025-12-30 02:36:13,Ledokol,night_club,ChIJA8O83eYPNEQRDwIjfkptGKo,0
2025-12-30 02:36:14,Semeynyy Restoran Pitstsafabrika,restaurant,ChIJkcDIxwgRNEQROq6r81HECtg,0
2025-12-30 02:36:14,Вкусно — и точка,restaurant,ChIJXbDjVAIRNEQRqHBHjaSrcho,0
2025-12-30 02:36:15,Kongress-Otel' Meridian,adventure_sports_center,ChIJd5GpHCoQNEQRahI6sNSq3aw,0
2025-12-30 02:36:16,Black Belt Hotel (Hostel),adventure_sports_center,ChIJfVLBwSMQNEQRQ8jTQtz1kzE,0
2025-12-30 02:36:16,"Cosmos Murmansk Hotel, a member of Radisson Individuals",adventure_sports_center,ChIJdyefSdgPNEQR5qPr5yQAjVw,0
2025-12-30 02:36:17,Alyosha,adventure_sports_center,ChIJJXT5_sgRNEQRO2Rv3tIP-50,0
2025-12-30 02:36:18,Hostel Prichal,adventure_sports_center,ChIJay17680PNEQRCqnwj7q0Ycw,0
2025-12-30 02:36:18,Tri Zaytsa,adventure_sports_center,ChIJIdejaC0QNEQROJqcXRK6-ec,0
2025-12-30 02:36:19,AZIMUT Hotel Murmansk,adventure_sports_center,ChIJA8O83eYPNEQRCX-bFId7vVU,0
2025-12-30 02:36:20,Rooms & Breakfast,adventure_sports_center,ChIJbTqsadgPNEQRNGOcTG0GdIo,0
2025-12-30 02:36:21,Season's Hostel,adventure_sports_center,ChIJQyJL7ygQNEQRLcCW8hUyIzI,0
2025-12-30 02:36:21,мини-отель Arctic Hotel,adventure_sports_center,ChIJuUHRmy0QNEQRSvs0AcFlkw8,0
2025-12-30 02:36:22,Gubernskiy,adventure_sports_center,ChIJzcBkMSgQNEQR-UIcf5c76pQ,0
2025-12-30 02:36:23,Arctic Home Downtown,adventure_sports_center,ChIJHZiR4C4QNEQRmYNk4B23-lA,0
2025-12-30 02:36:23,Hostel on Karla Libknekhta 46,adventure_sports_center,ChIJr34B18wRNEQR4_rmP5DbFME,0
2025-12-30 02:36:24,Khostel Yagel',adventure_sports_center,ChIJAwQQAaMRNEQR4A_19wbBsec,0
2025-12-30 02:36:25,"Meditsinskiy Tsentr ""Glarus""",adventure_sports_center,ChIJyThkztUPNEQR8IELRCEZhOk,0
2025-12-30 02:36:25,Avtotsentr,adventure_sports_center,ChIJA8O83eYPNEQR6SA3b5lO3Xg,0
2025-12-30 02:36:26,Euroset,adventure_sports_center,ChIJVVVVVUkQNEQR63HFuE92xHM,0
2025-12-30 02:36:26,Boutique Hotel Renaissance,adventure_sports_center,ChIJS3BczygQNEQRgnzFgLZXdJU,0
2025-12-30 02:36:27,City Centre Otel,adventure_sports_center,ChIJ682BsS0QNEQRpU9sEPqJwtc,0
2025-12-30 02:36:28,Sailor's Cabin Hostel,adventure_sports_center,ChIJm7y-NtoPNEQRPm67nEmQe48,0
2025-12-30 02:36:28,Gloriya,adventure_sports_center,ChIJrYhLONAPNEQRQyLI7g4NVkM,0
2025-12-30 02:36:29,Our planet,adventure_sports_center,ChIJA8O83eYPNEQRW4Jv7jdiRQY,0
2025-12-30 02:36:29,"Murmansk, Skver",park,ChIJDSk4MioQNEQRGPUTbBPp04I,0
2025-12-30 02:36:30,Ryabinovaya Alleya,park,ChIJI8uTddgPNEQR1J1mBDzrBBw,0
2025-12-30 02:36:31,Ploshchad' Pyat' Uglov,park,ChIJvyFLjykQNEQRZo7vAVL49d8,0
2025-12-30 02:36:31,Park Zhertv Interventsii,park,ChIJb70c0isQNEQRzGhi5IBn3BE,0
2025-12-30 02:36:32,"Pamyatnik Rybakam I Korablyam, Pogibshim Pri Zashchite Sovetskogo Zapolyar'ya V Gody Velikoy Otechestvennoy Voyny.",park,ChIJ2QbYKdQPNEQRM_54zSJf55Y,0
2025-12-30 02:36:32,Skver U Morskogo Vokzala,park,ChIJAyH4R7ARNEQRvEBxD73GIDY,0
2025-12-30 02:36:33,Skver Vlyublennykh,park,ChIJ7fskjIgRNEQR8O4t5s5sNbk,0
2025-12-30 02:36:34,Park,park,ChIJcxqPpdAPNEQRd6mXHm_t9FA,0
2025-12-30 02:36:35,Park,park,ChIJdbTmitoPNEQRyzPXAxhQX9U,0
2025-12-30 02:36:35,Detskaya Ploshchadka,park,ChIJ7dgyddAPNEQRZMgcuGsX3n0,0
2025-12-30 02:36:36,Skazka,park,ChIJTWDUTM0RNEQRVUOhTMfIPd4,0
2025-12-30 02:36:36,Naberezhnaya Vdol' Semonovskogo Ozera,park,ChIJd7cjU7URNEQRDhsTvbwuWa4,0
2025-12-30 02:36:37,Korabl',park,ChIJrQplDbURNEQRafZTEhRnRIo,0
2025-12-30 02:36:37,Kul'turno-Parkovyy Kompleks Im. Naydenova,park,ChIJrbeuVVBShUQRKAU4HNFlhJ8,0
2025-12-30 02:36:38,Breakout-quests in reality,movie_theater,ChIJq6pubdYPNEQR6_Dd4xlzt-Q,0
2025-12-30 02:36:39,Murmansk,movie_theater,ChIJL2HfT9gPNEQR8PQ3NT5oMzg,0
2025-12-30 02:36:39,Severnoye Siyaniye,movie_theater,ChIJN_l8sNoPNEQR4dZCGdjWn3w,0
2025-12-30 02:36:40,Lyumen Galaktika,movie_theater,ChIJgaNpACAQNEQRV9WhgBVrBdA,0
2025-12-30 02:36:41,Pivnaya Karta,bar,ChIJlaFuABRShUQRpfsrOSSgk50,0
2025-12-30 02:36:41,Pin-up,bar,ChIJT-OoBhFShUQR3iVjaXIO4yQ,0
2025-12-30 02:36:42,Lit.ra,bar,ChIJKdSmmicQNEQRm58MKdFYnmw,0
2025-12-30 02:36:42,NORTH BEAR Lounge,bar,ChIJRaIW-C4QNEQRmhMQSs6nKXs,0
2025-12-30 02:36:43,Cherdak,bar,ChIJOzbynScQNEQRxvfZ0KOTtjQ,0
2025-12-30 02:36:44,Pivnaya Karta,bar,ChIJQT9NBRBShUQRc-qlUBW3lmM,0
2025-12-30 02:36:44,Ironiya Sud'by,night_club,ChIJg9moRRVShUQROpCkBAe6ojA,0
